District,Index,Average Temperature,Cloud Cover,Crop Evapotranspiration,Maximum Temperature,Minimum Temperature,Potential Evapotranspiration,Vapour Pressure,Wet Day Frequency,Rainfall
Thiruvallur,0,0.22424459786604484,0.2305742898017576,0.18597560975609753,0.261416332625953,0.22733953944145044,0.2811387900355872,0.2298605559996448,0.08793230614610266,0.028418330184692836
Thiruvallur,1,0.3108580650945936,0.14447850671026635,0.4207317073170733,0.38890198852471897,0.2531112199902012,0.597864768683274,0.1695532462918556,0.2859157555175516,0.11730535564839793
Thiruvallur,2,0.3513852775038107,0.16450711901355675,0.6219512195121953,0.4471429694254496,0.27280744732974066,0.8185053380782918,0.2940758504307671,0.013989414730221514,0.00028444637363757573
Thiruvallur,3,0.6426073702142927,0.2829075550105592,0.7835365853658537,0.669889177080877,0.6296913277804997,0.8540925266903914,0.7113420374811262,0.07987582976033199,0.008474200056231592
Thiruvallur,4,0.8247108401326999,0.4295932965460861,0.9207317073170732,0.8464198695276272,0.8085252327290542,0.9252669039145908,0.8377298161470825,0.2143476604608564,0.04997048663348672
Thiruvallur,5,0.8334080516452972,0.7358675659104843,0.823170731707317,0.8067279729623514,0.8817246447819693,0.6975088967971531,0.6539657163158361,0.20748263480819265,0.03800894115248462
Thiruvallur,6,0.6739890612391285,0.9135908440629471,0.7042682926829269,0.6356991275642534,0.7328760411562959,0.5338078291814947,0.6028066435740299,0.4226651212929267,0.16505946244567973
Thiruvallur,7,0.5915000448309871,0.8042509707745757,0.6402439024390244,0.5563939322486832,0.6578147966682997,0.5088967971530248,0.646505018207656,0.48939446745394277,0.17862903424701448
Thiruvallur,8,0.5935622702411906,0.6850875400231622,0.5914634146341463,0.5634677355969503,0.6524252817246446,0.5088967971530248,0.708411048938627,0.5725933910957295,0.20631898441135216
Thiruvallur,9,0.4442750829373262,0.6166905102527419,0.3353658536585366,0.3945610312033324,0.537873591376776,0.27402135231316715,0.6593836042277289,0.4239862537384806,0.26970119977178514
Thiruvallur,10,0.23204518963507556,0.49278561209891675,0.10060975609756101,0.18674840839424642,0.34042136207741347,0.07829181494661915,0.4081179500843771,0.7270281004060659,0.4260053041849788
Thiruvallur,11,0.07737828386981078,0.3670958512160228,0.018292682926829285,0.06790851214336246,0.14247917687408163,0.042704626334519616,0.23590016875388597,0.40152700216406356,0.5355664839961919
Thiruvallur,12,0.0844615798439882,0.2305742898017576,0.14329268292682934,0.1389609368859546,0.07466927976482149,0.2526690391459075,0.11439737099209524,0.15714992016469578,0.06183995698776221
Thiruvallur,13,0.13772079261185313,0.14447850671026635,0.3536585365853658,0.2373654012418454,0.06849583537481671,0.5480427046263346,0.07327471356248329,0.15431313270491737,0.021215095717026823
Thiruvallur,14,0.4075136734510893,0.16450711901355675,0.646341463414634,0.4962666037884143,0.33405193532582095,0.8078291814946619,0.3471889155342395,0.0034527755939017177,6.905634504496059e-05
Thiruvallur,15,0.6634089482650406,0.2829075550105592,0.7865853658536588,0.689145641751159,0.6580107790298874,0.8540925266903914,0.7113420374811262,0.0805566587506788,0.01347914087329969
Thiruvallur,16,0.8806599121312655,0.4295932965460861,0.9451219512195123,0.8956221017055723,0.8697697207251345,0.9466192170818507,0.8499866773248075,0.21875683868405482,0.05180541237325283
Thiruvallur,17,0.8198690935174392,0.7358675659104843,0.8170731707317074,0.7912442034111448,0.862714355707986,0.6975088967971531,0.6594724220623505,0.21993207920310587,0.0511214257175694
Thiruvallur,18,0.7018739352640545,0.9135908440629471,0.7164634146341464,0.6643873300322249,0.7678588926996569,0.5338078291814947,0.6028066435740299,0.47163617795572993,0.11750923628614972
Thiruvallur,19,0.6117636510355959,0.8042509707745757,0.6493902439024392,0.5740784406193505,0.6800587947084769,0.5195729537366549,0.6597388755662138,0.6670584135063504,0.3043937921634201
Thiruvallur,20,0.5375235362682684,0.6850875400231622,0.5670731707317073,0.5142655034190046,0.592062714355708,0.505338078291815,0.708411048938627,0.6839413514455458,0.3158538570435005
Thiruvallur,21,0.3686900385546495,0.6166905102527419,0.3140243902439024,0.3283816709895465,0.4598726114649682,0.2526690391459075,0.6558308908428813,0.8023650702307524,0.619611344313292
Thiruvallur,22,0.23894916166053973,0.49278561209891675,0.10670731707317077,0.19280044014776382,0.34365507104360626,0.07117437722419936,0.36610711430855314,0.6109629677659892,0.2596978949324151
Thiruvallur,23,0.1542185958934815,0.3670958512160228,0.03963414634146339,0.13510964395189792,0.22635962763351336,0.046263345195729506,0.23945288213873359,0.5535788100081862,0.22289579561952577
Thiruvallur,24,0.1551152156370484,0.2305742898017576,0.16463414634146342,0.20081741727579966,0.1519843214110734,0.2597864768683273,0.11439737099209524,0.12992486565785102,0.07761604343315262
Thiruvallur,25,0.27508293732627975,0.14447850671026635,0.405487804878049,0.35754146034740225,0.2185203331700149,0.5800711743772242,0.1695532462918556,0.1088677975992673,0.0133492491766675
Thiruvallur,26,0.3995337577333453,0.16450711901355675,0.6402439024390244,0.48581309439597575,0.32493875551200424,0.8256227758007116,0.3471889155342395,0.0,0.0
Thiruvallur,27,0.6337308347529811,0.2829075550105592,0.7743902439024393,0.6628939715475909,0.625575698187163,0.8683274021352313,0.7113420374811262,0.016607364300245585,0.0005804021381159783
Thiruvallur,28,0.7008876535461311,0.4295932965460861,0.875,0.7380334826691815,0.6693777560019599,0.9217081850533808,0.7653432809308109,0.4915747412444582,0.2577149913104099
